Conference,Year,Name,Institution,Countries
IEEEcloud,2017,Waldemar Hummer,Vienna University of Technology,Austria
IEEEcloud,2017,Marty Humphrey,University of Virginia,United States
IEEEcloud,2017,Praveen Jayachandran,IBM India,India
IEEEcloud,2017,Deepal Jayasinghe,Microsoft,United States
IEEEcloud,2017,Hai Jin,HUST,China
IEEEcloud,2017,James Joshi,University of Pittsburg,United States
IEEEcloud,2017,Gueyoung Jung,AT&T Labs,United States
IEEEcloud,2017,Anupam Joshi,UMBC,United States
IEEEcloud,2017,Vana Kalogeraki,Athens University of Economics and Business,Greece
IEEEcloud,2017,Nagarajan Kandasamy,Drexel University,United States
IEEEcloud,2017,Yasuhiko Kanemasa,Fujitsu Laboratories Ltd.,Japan
IEEEcloud,2017,Hsien-Ju Ko,Asia University,"Taiwan, Province of China"
IEEEcloud,2017,Alexander V. Konstantinou,Google,United States
IEEEcloud,2017,Ram Krishnan,UT San Antonio,United States
IEEEcloud,2017,Diwakar Krishnamurthy,University of Calgary,Canada
IEEEcloud,2017,Ashish Kundu,IBM T.J. Watson Research Center,United States
IEEEcloud,2017,Shantenu Jha,Rutgers University,United States
IEEEcloud,2017,Philipp Leitner,Vienna University of Technology,Austria
IEEEcloud,2017,Kang Li,University of Georgia,United States
IEEEcloud,2017,Marin Litoiu,York University,United Kingdom
IEEEcloud,2017,Shijun Liu,Shandong University,China
IEEEcloud,2017,Xumin Liu,Rochester Institute of Technology,United States
IEEEcloud,2017,Lei Lu,VMWare,United States
IEEEcloud,2017,Shiyong Lu,Wayne State University,United States
IEEEcloud,2017,Sameep Mehta,IBM Research India,India
IEEEcloud,2017,Fanjing Meng,IBM Research,United States
IEEEcloud,2017,Ningfang Mi,Northeastern University,United States
IEEEcloud,2017,Tridib Mukherjee,Xerox India,India
IEEEcloud,2017,Kiran-Kumar Muniswamy-Reddy,Amazon,United States
IEEEcloud,2017,Leandro Navarro,Universitat Politecnica de Catalunya,Spain
IEEEcloud,2017,Vijay Naik,IBM T.J. Watson Research Center,United States
IEEEcloud,2017,Surya Nepal,CSIRO ICT Center,Australia
IEEEcloud,2017,SeogChan Oh,GM Research,United States
IEEEcloud,2017,Rui Oliveira,University of Minho,Portugal
IEEEcloud,2017,Dhabaleswar K. (DK) Panda,Ohio State University,United States
IEEEcloud,2017,Roberto Di Pietro,University of Rome,Italy
IEEEcloud,2017,Balaji Palanisamy,University of Pittsburgh,United States
IEEEcloud,2017,Peter Pietzuch,Imperial College London,United Kingdom
IEEEcloud,2017,Thierry Priol,INRIA,France
IEEEcloud,2017,Ioan Raicu,Illinois Institute of Technology,United States
IEEEcloud,2017,Omer F. Rana,Cardiff University,United Kingdom
IEEEcloud,2017,Kui Ren,SUNY Buffalo,United States
IEEEcloud,2017,Shaolei Ren,Florida International University,United States
IEEEcloud,2017,Norbert Ritter,University of Hamburg,Germany
IEEEcloud,2017,Han Rui,Chinese Academy of Sciences,China
IEEEcloud,2017,Shannon Quinn,UGA,United States
IEEEcloud,2017,Rizos Sakellariou,University of Manchester,United Kingdom
IEEEcloud,2017,Iman Saleh,Intel Corporation,United States
IEEEcloud,2017,Benjamin Satzger,Microsoft,United States
IEEEcloud,2017,Upendra Sharma,IBM T. J. Watson Research Center,United States
IEEEcloud,2017,Jun Shen,University of Wollongong,Australia
IEEEcloud,2017,Quan Z. Sheng,University of Adelaide,Australia
IEEEcloud,2017,Yasushi Shinjo,University of Tsukuba,Japan
IEEEcloud,2017,Marcio Silva,IBM Research,United States
IEEEcloud,2017,Ignacio Silva-Lepe,IBM T. J. Watson Research Center,United States
IEEEcloud,2017,Kwang Mong Sim,University of Kent,United Kingdom
IEEEcloud,2017,Evgenia Smirni,College of William and Mary,United States
IEEEcloud,2017,Toyotaro Suzumura,IBM Research,United States
IEEEcloud,2017,Hassan Takabi,University of North Texas,United States
IEEEcloud,2017,Byung Chul Tak,IBM Research,United States
IEEEcloud,2017,Shu Tao,IBM T.J. Watson Research Center,United States
IEEEcloud,2017,Sean Thorpe,University of Technology,
IEEEcloud,2017,Jordi Torres,Barcelona Supercomputing Center,Spain
IEEEcloud,2017,Naohiko Uramoto,IBM Tokyo Research Laboratory,Japan
IEEEcloud,2017,Bhuvan Urgaonkar,Pennsylvania State University,United States
IEEEcloud,2017,Ranga Raju Vatsavai,North Carolina State University,United States
IEEEcloud,2017,Chengwei Wang,AT&T Labs Research,United States
IEEEcloud,2017,De Wang,Google,United States
IEEEcloud,2017,Qingyang Wang,Louisiana State University,United States
IEEEcloud,2017,Raymond Wong,NICT;UNSW,Australia; China
IEEEcloud,2017,Yuni Xia,Indiana University - Purdue University Indianapolis,United States
IEEEcloud,2017,Pengcheng Xiong,NEC Labs America,United States
IEEEcloud,2017,I-Ling Yen,University of Texas at Dallas,United States
IEEEcloud,2017,Nabeel Yoosuf,Oracle,United States
IEEEcloud,2017,Qi Yu,Rochester Institute of Technology,United States
IEEEcloud,2017,Weider Yu,San Jose State University,United States
IEEEcloud,2017,Jia Zhang,Carnegie Mellon University,United States
IEEEcloud,2017,Ming Zhao,Arizona State University,United States
IEEEcloud,2017,Wolf Zimmermann,Martin-Luther-University Halle-Wittenberg,Germany
IEEEcloud,2018,Gail-Joon Ahn,Arizona State University,United States
IEEEcloud,2018,Kento Aida,National Institute of Informatics,Japan
IEEEcloud,2018,Marco Aiello,University of Groningen,Netherlands
IEEEcloud,2018,Jorn Altmann,Seoul National University,"Korea, Republic of"
IEEEcloud,2018,Gabriel Antoniu,INRIA,France
IEEEcloud,2018,Amy Apon,Clemson University,United States
IEEEcloud,2018,Danilo Ardagna,Politecnico di Milano,Italy
IEEEcloud,2018,Janaka Balasooriya,Arizona State University,United States
IEEEcloud,2018,Bharath Balasubramanian,AT&T Labs Research,United States
IEEEcloud,2018,Karin Becker,UFRGS,Brazil
IEEEcloud,2018,Elisa Bertino,Purdue University,United States
IEEEcloud,2018,Ken Birman,Cornell University,United States
IEEEcloud,2018,Ivona Brandic,Vienna University of Technology,Austria
IEEEcloud,2018,Mauricio Breternitz,AMD Research,United States
IEEEcloud,2018,Kris Bubendorfer,Victoria University of Wellington,New Zealand
IEEEcloud,2018,Rajkumar Buyya,The University of Melbourne,Australia
IEEEcloud,2018,Claris Castillo,UNC Chapel Hill,United States
IEEEcloud,2018,Ee-Chien Chang,National University of Singapore,Singapore
IEEEcloud,2018,Kyle Chard,University of Chicago and Argonne National Lab,United States
IEEEcloud,2018,Feng Chen,Louisiana State University,United States
IEEEcloud,2018,Haopeng Chen,Shanghai Jiao Tong University,China
IEEEcloud,2018,Keke Chen,Wright State University,United States
IEEEcloud,2018,Songqing Chen,George Mason University,United States
IEEEcloud,2018,Yong Chen,Texas Tech University,United States
IEEEcloud,2018,Malolan Chetlur,IBM India Research Lab,India
IEEEcloud,2018,Gregory Chockler,University of London,United Kingdom
IEEEcloud,2018,Charles Consel,Inria,France
IEEEcloud,2018,Bruno Crispo,University of Trento,Italy
IEEEcloud,2018,Alfredo Cuzzocrea,ICAR-CNR and University of Calabria,Italy
IEEEcloud,2018,Shuiguang Deng,Zhejiang University,China
IEEEcloud,2018,Schahram Dustdar,Vienna University of Technology,Austria
IEEEcloud,2018,Robert Van Engelen,Florida State University,United States
IEEEcloud,2018,Thomas Fahringer,University of Innsbruck,Austria
IEEEcloud,2018,Elena Ferrari,University of Insubria,Italy
IEEEcloud,2018,João Eduardo Ferreira,University of São Paulo,Brazil
IEEEcloud,2018,Dennis Gannon,Indiana University,United States
IEEEcloud,2018,Debin Gao,Singapore Management University,Singapore
IEEEcloud,2018,Chris Gniady,University of Arizona,United States
IEEEcloud,2018,Andrzej Goscinski,Deakin University,Australia
IEEEcloud,2018,Kannan Govindarajan,Athabasca University,Canada
IEEEcloud,2018,Madhu Govindaraju,State Univeresity of New York - Binghamton,United States
IEEEcloud,2018,Paul Grefen,Eindhoven University of Technology,Netherlands
IEEEcloud,2018,Daniel Grosu,Wayne State University,United States
IEEEcloud,2018,Mike Goul,Arizona State University,United States
IEEEcloud,2018,Mohammad Hamdaqa,University of Waterloo,Canada
IEEEcloud,2018,Yuxiong He,Microsoft,United States
IEEEcloud,2018,Robert Hsu,Chung Hua University,"Taiwan, Province of China"
IEEEcloud,2018,H. Howie Huang,George Washington University,United States
IEEEcloud,2018,Sheng Huang,Umarkcloud,
IEEEcloud,2018,Waldemar Hummer,Vienna University of Technology,Austria
IEEEcloud,2018,Marty Humphrey,University of Virginia,United States
IEEEcloud,2018,Adriana Iamnitchi,University of South Florida,United States
IEEEcloud,2018,Praveen Jayachandran,IBM Research India,India
IEEEcloud,2018,Hai Jin,Huazhong University of Science and Technology,China
IEEEcloud,2018,Anupam Joshi,University of Maryland Baltimore County,United States
IEEEcloud,2018,Gueyoung Jung,AT&T Labs,United States
IEEEcloud,2018,Vana Kalogeraki,Athens University of Economics and Business,Greece
IEEEcloud,2018,Naga Kandasamy,Drexel University,United States
IEEEcloud,2018,Yasuhiko Kanemasa,Fujitsu Laboratories Ltd.,Japan
IEEEcloud,2018,Jacek Kitowski,Inst.Comput.Sci. AGH-UST & CYFRONET AGH,Poland
IEEEcloud,2018,Hsien-Ju Ko,Asia University,"Taiwan, Province of China"
IEEEcloud,2018,Alexander Konstantinou,Google,United States
IEEEcloud,2018,Diwakar Krishnamurthy,University of Calgary,Canada
IEEEcloud,2018,Ram Krishnan,University of Texas at San Antonio,United States
IEEEcloud,2018,Ashish Kundu,IBM,United States
IEEEcloud,2018,Philipp Leitner,Chalmers University of Technology and University of Gothenburg,Sweden
IEEEcloud,2018,Marin Litoiu,University of York,United Kingdom
IEEEcloud,2018,Xumin Liu,Rochester Institute of Technology,United States
IEEEcloud,2018,Ignacio Llorente,Complutense University;Harvard University,Spain; United States
IEEEcloud,2018,Hui Lu,Binghamton University,United States
IEEEcloud,2018,Lei Lu,VMware,United States
IEEEcloud,2018,Shiyong Lu,Wayne State University,United States
IEEEcloud,2018,Heiko Ludwig,IBM,United States
IEEEcloud,2018,Brahim Medjahed,"University of Michigan, Dearborn",United States
IEEEcloud,2018,Sameep Mehta,IBM India Research Lab,India
IEEEcloud,2018,Fanjing Meng,IBM China Research Lab,China
IEEEcloud,2018,Ningfang Mi,Northeastern University,United States
IEEEcloud,2018,Ajay Mohindra,IBM,United States
IEEEcloud,2018,Kwang Mong,University of Kent,United Kingdom
IEEEcloud,2018,Klara Nahrstedt,UIUC,United States
IEEEcloud,2018,Leandro Navarro,Universitat Politècnica de Catalunya,Spain
IEEEcloud,2018,Dirk Neumann,Albert-Ludwigs-Universität Freiburg,Germany
IEEEcloud,2018,Talal H. Noor,Taibah University,Saudi Arabia
IEEEcloud,2018,Seog-Chan Oh,General Motors,United States
IEEEcloud,2018,Sanjay Patel,LDRP-ITR,India
IEEEcloud,2018,Bo Peng,Indiana University,United States
IEEEcloud,2018,Roberto Di Pietro,Bell Labs,United States
IEEEcloud,2018,Judy Qiu,Indiana University,United States
IEEEcloud,2018,Ioan Raicu,Illinois Institute of Technology,United States
IEEEcloud,2018,Omer Rana,Cardiff University,United Kingdom
IEEEcloud,2018,Kui Ren,State University of New York at Buffalo,United States
IEEEcloud,2018,Shaolei Ren,Florida Central University,United States
IEEEcloud,2018,Norbert Ritter,University of Hamburg,Germany
IEEEcloud,2018,Rizos Sakellariou,The University of Manchester,United Kingdom
IEEEcloud,2018,Iman Saleh,Intel,United States
IEEEcloud,2018,Benjamin Satzger,Microsoft,United States
IEEEcloud,2018,Upendra Sharma,IBM,United States
IEEEcloud,2018,Jun Shen,University of Wollongong,Australia
IEEEcloud,2018,Michael Sheng,Macquarie University,Australia
IEEEcloud,2018,Yasushi Shinjo,University of Tsukuba,Japan
IEEEcloud,2018,Marcio Silva,IBM,United States
IEEEcloud,2018,Ignacio Silva-Lepe,IBM,United States
IEEEcloud,2018,Aleksander Slominski,IBM,United States
IEEEcloud,2018,Evgenia Smirni,College of William and Mary,United States
IEEEcloud,2018,Toyotaro Suzumura,IBM,United States
IEEEcloud,2018,Hassan Takabi,University of North Texas,United States
IEEEcloud,2018,Ladan Tahvildari,University of Waterloo,Canada
IEEEcloud,2018,Yuzhe Tang,Syracuse University,United States
IEEEcloud,2018,Douglas Thain,University of Notre Dame,United States
IEEEcloud,2018,Luis Vaquero,University of Bristol,United Kingdom
IEEEcloud,2018,Chengwei Wang,AT&T Labs Research,United States
IEEEcloud,2018,Liqiang Wang,University of Central Florida,United States
IEEEcloud,2018,Rich Wolski,University of California Santa Barbara,United States
IEEEcloud,2018,Raymond Wong,The University of New South Wales,Australia
IEEEcloud,2018,Yuni Xia,IUPUI,United States
IEEEcloud,2018,Cheng-Zhong Xu,Wayne State University,United States
IEEEcloud,2018,I-Ling Yen,University of Texas Dallas,United States
IEEEcloud,2018,Qi Yu,Rochester Institute of Technology,United States
IEEEcloud,2018,Ming Zhao,Arizona State University,United States
IEEEcloud,2018,Nianjun Zhou,IBM T.J. Watson Research,United States
IEEEcloud,2018,Xiaobo Zhou,"University of Colorado, Colorado Springs",United States
IEEEcloud,2018,Wolf Zimmermann,Martin Luther University Halle-Wittenberg,Germany
IEEEcloud,2019,Kento Aida,National Institute of Informatics,Japan
IEEEcloud,2019,Marco Aiello,University of Stuttgart,Germany
IEEEcloud,2019,Marco Anisetti,Universita degli Studi di Milano,Italy
IEEEcloud,2019,Danilo Ardagna,Politecnico di Milano,Italy
IEEEcloud,2019,Rasool Asal,EBTIC,United Arab Emirates
IEEEcloud,2019,Janaka Balasooriya,ASU,United States
IEEEcloud,2019,Bharath Balasubramanian,ATT Labs Research,United States
IEEEcloud,2019,Valerio Bellandi,Universita degli Studi di Milano,Italy
IEEEcloud,2019,Rajkumar Buyya,The University of Melbourne,Australia
IEEEcloud,2019,Claris Castillo,University of North Carolina,United States
IEEEcloud,2019,David Chadwick,University of Kent,United Kingdom
IEEEcloud,2019,Ee-Chien Chang,National University of Singapore,Singapore
IEEEcloud,2019,Feng Chen,Louisiana State University,United States
IEEEcloud,2019,Haopeng Chen,Shanghai Jiao Tong University,China
IEEEcloud,2019,Keke Chen,Wright State University,United States
IEEEcloud,2019,Yong Chen,Texas Tech University,United States
IEEEcloud,2019,Malolan Chetlur,IBM,United States
IEEEcloud,2019,Bruno Crispo,University of Trento,Italy
IEEEcloud,2019,Alfredo Cuzzocrea,"ICAR-CNR, University of Calabria",Italy
IEEEcloud,2019,Ernesto Damiani,University of Milan,Italy
IEEEcloud,2019,Shuiguang Deng,Zhejiang University,China
IEEEcloud,2019,Beniamino Di Martino,University of Campania,Italy
IEEEcloud,2019,Roberto Di Pietro,Hamad Bin Khalifa University,Qatar
IEEEcloud,2019,Schahram Dustdar,Vienna University of Technology,Austria
IEEEcloud,2019,Nabil El-Ioini,,
IEEEcloud,2019,Sotiris Ioannidis,FORTH,Greece
IEEEcloud,2019,Thomas Fahringer,University of Innsbruck,Austria
IEEEcloud,2019,Elena Ferrari,University of Insubria,Italy
IEEEcloud,2019,Chris Gnaidy,University of Arizona,United States
IEEEcloud,2019,Madhu Govindaraju,SUNY Binghamton,United States
IEEEcloud,2019,Michael Goul,Arizona State University,United States
IEEEcloud,2019,Stefanos Gritzalis,University of the Aegean,Greece
IEEEcloud,2019,Daviel Grosu,Wayne State University,United States
IEEEcloud,2019,Waldemar Hummer,IBM Research Aida,United States
IEEEcloud,2019,Marty Humphrey,University of Virginia,United States
IEEEcloud,2019,Praveen Jayachandran,IBM Research,United States
IEEEcloud,2019,H. Howie Huang,George Washington University,United States
IEEEcloud,2019,Hai Jin,Huazhong University of Science and Technology,China
IEEEcloud,2019,Vana Kalogeraki,Athens University of Economics and Business,Greece
IEEEcloud,2019,Naga Kandasamy,Drexel University,United States
IEEEcloud,2019,Baekhyu Kim,Toyota InfoTechnology Center,United States
IEEEcloud,2019,In Kee Kim,University of Georgia,United States
IEEEcloud,2019,Ram Krishnan,University of Texas at San Antonio,United States
IEEEcloud,2019,Diwakar Krishnamurthy,University of Calgary,Canada
IEEEcloud,2019,Ashish Kundu,IBM Research-TJ Watson,United States
IEEEcloud,2019,Hui Lu,Binghamton University,United States
IEEEcloud,2019,Lei Lu,VMware,United States
IEEEcloud,2019,Heiko Ludwig,IBM,United States
IEEEcloud,2019,Fan Jing Meng,IBM,United States
IEEEcloud,2019,Ningfang Mi,Northeastern University,United States
IEEEcloud,2019,Talal H. Noor,Taibah University,Saudi Arabia
IEEEcloud,2019,Katsunori Oyama,Nihon University,Japan
IEEEcloud,2019,Claus Pahl,Free University of Bozen-Bolzano,Italy
IEEEcloud,2019,Sanjay Patel,"LDRP-ITR, India",India
IEEEcloud,2019,Bo Peng,Peking University,China
IEEEcloud,2019,Omer Rana,Cardiff University,United Kingdom
IEEEcloud,2019,Shaolei Ren,University of California Riverside,United States
IEEEcloud,2019,Julian Schutte,Fraunhofer,Germany
IEEEcloud,2019,Rizos Sakellariou,The University of Manchester,United Kingdom
IEEEcloud,2019,Benjamin Satzger,Microsoft,United States
IEEEcloud,2019,Upendra Sharma,IBM,United States
IEEEcloud,2019,Supreeth Shastri,The University of Texas at Austin,United States
IEEEcloud,2019,Jun Shen,University of Wollongong,Australia
IEEEcloud,2019,Michael Sheng,Macquarie University,Australia
IEEEcloud,2019,Marco Silva,IBM,United States
IEEEcloud,2019,Aleksander Slominski,IBM,United States
IEEEcloud,2019,Toyotaro Suzumura,IBM,United States
IEEEcloud,2019,Hassan Takabi,University of North Texas,United States
IEEEcloud,2019,Luca Vigano,King's College London,United Kingdom
IEEEcloud,2019,Liqiang Wang,University of Central Florida,United States
IEEEcloud,2019,Raymond Wong,The University of New South Wales,Australia
IEEEcloud,2019,Jingwei Yang,California State University Sacramento,United States
IEEEcloud,2019,I-Ling Yen,UTD,
IEEEcloud,2019,Qi Yu,Rochester Institute of Technology,United States
IEEEcloud,2019,Nianjun Zhou,IBM,United States
IEEEcloud,2019,Wolf Zimmerman,Martin Luther University Halle-Wittenberg,Germany
IEEEcloud,2020,Kento Aida,National Institute of Informatics,Japan
IEEEcloud,2020,Marco Aiello,University of Stuttgart,Germany
IEEEcloud,2020,Marco Anisetti,Universita degli Studi di Milano,Italy
IEEEcloud,2020,Claudio Ardagna,University of Milan,Italy
IEEEcloud,2020,Danilo Ardagna,Politecnico di Milano,Italy
IEEEcloud,2020,Rasool Asal,EBTIC,United Arab Emirates
IEEEcloud,2020,Bharath Balasubramanian,ATT Labs Research,United States
IEEEcloud,2020,Mohan Baruwal Chhetri,CSIRO,Australia
IEEEcloud,2020,Valerio Bellandi,University of Milan,Italy
IEEEcloud,2020,Rodrigo N. Calheiros,Western Sydney University,Australia
IEEEcloud,2020,Chun Cao,Nanjing University,China
